filename,drugname,match,score
VAIPE_P_TRAIN_1148.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 15omg+2omg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",95
VAIPE_P_TRAIN_685.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_685.png,tydol pm soomg + 2smg,tydol pm 500mg + 25mg,76
VAIPE_P_TRAIN_379.png,hoạt huyét dưỡng não 15omg+20mg,hoạt huyết dưỡng não 150mg+20mg,94
VAIPE_P_TRAIN_379.png,enalapri,enalapril 5mg,80
VAIPE_P_TRAIN_379.png,saviprolol 5 smg,savi prolol 5 5mg,93
VAIPE_P_TRAIN_379.png,pamlonor smg,pamlonor 5mg,91
VAIPE_P_TRAIN_377.png,metformin (metformin 500) 5oomg,metformin (metformin 500) 500mg,93
VAIPE_P_TRAIN_377.png,"bisoprolol (saviprolol 2,5) 2,5mg","bisoprolol (saviprolol 2,5) 2,5mg",100
VAIPE_P_TRAIN_377.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 15omg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",98
VAIPE_P_TRAIN_243.png,bloza,bloza 50mg,71
VAIPE_P_TRAIN_625.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_625.png,panactol soomg sl: 10,panactol 500mg,65
VAIPE_P_TRAIN_445.png,chorlatcyn 125mg+somg+somg+25mg,chorlatcyn 125mg+50mg+50mg+25mg,92
VAIPE_P_TRAIN_1090.png,"amoxicillin soomg 0,5g","amoxicillin 500mg 0,5g",85
VAIPE_P_TRAIN_1090.png,clorpheniramin 4mg,clorpheniramin 4mg,100
VAIPE_P_TRAIN_322.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_322.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_930.png,meglucon 1000 10oo mg,meglucon 1000 1000mg,89
VAIPE_P_TRAIN_930.png,pyme diapro mr 3omg,pyme diapro mr 30mg,94
VAIPE_P_TRAIN_930.png,hoat huyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,86
VAIPE_P_TRAIN_1079.png,troysar am smg +somg,troysar am 5mg +50mg,82
VAIPE_P_TRAIN_801.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_801.png,"statripsine 4,2mg","statripsine 4,2mg",100
VAIPE_P_TRAIN_490.png,"cefalexin (firstlexin 500) 0,58","cefalexin (firstlexin 500) 0,5g",96
VAIPE_P_TRAIN_490.png,carbocistein (anpemux) 25omg,carbocistein (anpemux) 250mg,96
VAIPE_P_TRAIN_1037.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_1037.png,metronidazol 2somg,metronidazol 250mg,88
VAIPE_P_TRAIN_864.png,metformin 500 5oomg,metformin 500 500mg,88
VAIPE_P_TRAIN_864.png,lazibet mr 60 60mg,lazibet mr 60 60mg,100
VAIPE_P_TRAIN_1094.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_1094.png,hoat huyét dưong não 1somg; 2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_1094.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_29.png,"ebitac 12.5 1omg + 12,5mg","ebitac 12.5 10mg + 12,5mg",95
VAIPE_P_TRAIN_29.png,leninarto 10 iomg,leninarto 10 10mg,87
VAIPE_P_TRAIN_29.png,stacetam 8oomg 8oomg,stacetam 800mg 800mg,78
VAIPE_P_TRAIN_69.png,glucofast 500,glucofast 850 850mg,83
VAIPE_P_TRAIN_157.png,"telmisartan + hydroclorothiazid (hangitor plus) 40mg+12,5mg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",100
VAIPE_P_TRAIN_157.png,atorvastatin (atoris,atorvastatin (atoris 20mg) 20mg,81
VAIPE_P_TRAIN_199.png,metformin (metformin 500) 5oomg,metformin (metformin 500) 500mg,93
VAIPE_P_TRAIN_199.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",100
VAIPE_P_TRAIN_987.png,cefadroxil soomg 5oomg,cefadroxil 500mg 500mg,75
VAIPE_P_TRAIN_987.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_987.png,"statripsine 4,2mg","statripsine 4,2mg",100
VAIPE_P_TRAIN_987.png,cosyndo b 175mg +175mg+ 125mcg,cosyndo b 175mg+175mg+125mcg,100
VAIPE_P_TRAIN_481.png,atoris 2omg 2omg,atoris 20mg 20mg,86
VAIPE_P_TRAIN_481.png,hoạt huyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,90
VAIPE_P_TRAIN_481.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_481.png,"hangitor plus 4omg+12,smg","hangitor plus 40mg+12,5mg",78
VAIPE_P_TRAIN_861.png,metformin 500 5oomg,metformin 500 500mg,88
VAIPE_P_TRAIN_861.png,lazibet mr 60 60mg,lazibet mr 60 60mg,100
VAIPE_P_TRAIN_545.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_545.png,tydol pm 5oomg + 25mg,tydol pm 500mg + 25mg,88
VAIPE_P_TRAIN_545.png,bromhexin actavis 8mg,bromhexin actavis 8mg,100
VAIPE_P_TRAIN_577.png,meglucon 1000 100o mg,meglucon 1000 1000mg,94
VAIPE_P_TRAIN_577.png,pamlonor smg,pamlonor 5mg,91
VAIPE_P_TRAIN_577.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_124.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_124.png,lazibet mr 60 6omg,lazibet mr 60 60mg,93
VAIPE_P_TRAIN_124.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_124.png,metronidazol 2somg,metronidazol 250mg,88
VAIPE_P_TRAIN_133.png,meglucon tab 8somg 3xios 850mg,meglucon tab 850mg 3x10's 850mg,83
VAIPE_P_TRAIN_262.png,"hoat huyét dưỡng não 15omg, 2omg",hoạt huyết dưỡng não 150mg+20mg,86
VAIPE_P_TRAIN_1114.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_1114.png,pariamol tab soomg,partamol tab. 500mg,61
VAIPE_P_TRAIN_1114.png,hoathuyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,86
VAIPE_P_TRAIN_635.png,ingaron 200 dst 200 mg,ingaron 200 dst 200mg,100
VAIPE_P_TRAIN_635.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_635.png,vipredni 16 mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_635.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_482.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_482.png,venrutine ioomg +5oomg,venrutine 100mg +500mg,75
VAIPE_P_TRAIN_59.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_59.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_59.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_473.png,fabamox soomg 500 mg,fabamox 500mg 500mg,82
VAIPE_P_TRAIN_473.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_473.png,chorlatcyn 125mg+somg+somg+2smg,chorlatcyn 125mg+50mg+50mg+25mg,88
VAIPE_P_TRAIN_31.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_31.png,"statripsine 4,2mg","statripsine 4,2mg",100
VAIPE_P_TRAIN_31.png,stacetam 8oomg 8oomg,stacetam 800mg 800mg,78
VAIPE_P_TRAIN_31.png,dưong tâm an thần,dưỡng tâm an thần,92
VAIPE_P_TRAIN_586.png,diamicron mr tab 3omg 60's 3omg,diamicron mr tab 30mg 60's 30mg,92
VAIPE_P_TRAIN_613.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_613.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_954.png,cefixim 200 20omg,cefixim 200 200mg,93
VAIPE_P_TRAIN_954.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_14.png,meglucon 1000 1000 mg,meglucon 1000 1000mg,100
VAIPE_P_TRAIN_359.png,meglucon 1000 1000 mg,meglucon 1000 1000mg,100
VAIPE_P_TRAIN_359.png,diamicron mr tab 6omg 30's 6omg,diamicron mr tab 60mg 30's 60mg,92
VAIPE_P_TRAIN_1110.png,"amoxicillin soomg 0,5g","amoxicillin 500mg 0,5g",85
VAIPE_P_TRAIN_1110.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_1110.png,cosyndo b 175mg +175mg+ 125mcg,cosyndo b 175mg+175mg+125mcg,100
VAIPE_P_TRAIN_849.png,"cephalexin pmp 500 0,5g","cephalexin pmp 500 0,5g",100
VAIPE_P_TRAIN_849.png,tydol pm soomg + 2smg,tydol pm 500mg + 25mg,76
VAIPE_P_TRAIN_194.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_194.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_194.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_136.png,pamlonor smg,pamlonor 5mg,91
VAIPE_P_TRAIN_136.png,fabamox 500 5oomg,fabamox 500 500mg,87
VAIPE_P_TRAIN_136.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_406.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_406.png,"gaphyton $ 1oomg+7smg+7,smg","gaphyton s 100mg+75mg+7,5mg",80
VAIPE_P_TRAIN_584.png,diamicron mr tab 3omg 60's 3omg,diamicron mr tab 30mg 60's 30mg,92
VAIPE_P_TRAIN_41.png,fibrofin-145,fibrofin-145 145mg,83
VAIPE_P_TRAIN_667.png,kavasdin5 5 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_667.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_667.png,medibogan 2oomg + 1somg + 16mg,medibogan 200mg + 150mg + 16mg,84
VAIPE_P_TRAIN_922.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_922.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_1156.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_1156.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_1156.png,vipredni 16 mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_519.png,kavasdin5 5 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_519.png,hoat huyét duong não bdf 1somg + smg,hoạt huyết dưỡng não bdf 150mg+5mg,65
VAIPE_P_TRAIN_96.png,glucofast 850 850mg,glucofast 850 850mg,100
VAIPE_P_TRAIN_438.png,chorlatcyn 125mg+somg+somg+25mg,chorlatcyn 125mg+50mg+50mg+25mg,92
VAIPE_P_TRAIN_249.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_249.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_249.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_811.png,amoxicilin (fabamox 500) 5oomg,amoxicilin (fabamox 500) 500mg,93
VAIPE_P_TRAIN_811.png,paracetamol (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_139.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_139.png,menison i6mg 16mg,menison 16mg 16mg,93
VAIPE_P_TRAIN_139.png,bromhexin actavis 8mg 8mg,bromhexin actavis 8mg 8mg,100
VAIPE_P_TRAIN_139.png,setblood 1lsmg+loomg+somcg,setblood 115mg+100mg+50mcg,56
VAIPE_P_TRAIN_139.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_995.png,amcardia-5 smg,amcardia-5 5mg,92
VAIPE_P_TRAIN_1130.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_1130.png,tydol pm soomg + 2smg,tydol pm 500mg + 25mg,76
VAIPE_P_TRAIN_1130.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_1053.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_58.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_58.png,vipredni 16 mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_58.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_1067.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_1067.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_1067.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_931.png,chorlatcyn 125mg+somg+somg+2smg,chorlatcyn 125mg+50mg+50mg+25mg,88
VAIPE_P_TRAIN_931.png,atoris 2omg 2omg,atoris 20mg 20mg,86
VAIPE_P_TRAIN_632.png,olchcin img,colchicin 1mg,82
VAIPE_P_TRAIN_632.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_663.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_663.png,dromasmfort 8omg,dromasm fort 80mg,93
VAIPE_P_TRAIN_1119.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_1119.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_1119.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_1119.png,oat huyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,84
VAIPE_P_TRAIN_409.png,enalapri smg,enalapril 5mg,87
VAIPE_P_TRAIN_409.png,asprrin 8img 8img,aspirin 81mg 81mg,80
VAIPE_P_TRAIN_409.png,"saviprolol 2,5 2,5mg","saviprolol 2,5 2,5mg",100
VAIPE_P_TRAIN_409.png,inbacd 10 iomg,inbacid 10 10mg,80
VAIPE_P_TRAIN_891.png,"alfachim 4,2mg","alfachim 4,2mg",100
VAIPE_P_TRAIN_758.png,"amoxicillin soomg 0,5g","amoxicillin 500mg 0,5g",85
VAIPE_P_TRAIN_758.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_302.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_302.png,hoat huyét duong não bdf 1somg + smg,hoạt huyết dưỡng não bdf 150mg+5mg,65
VAIPE_P_TRAIN_500.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_500.png,saviprolol 5 smg,savi prolol 5 5mg,93
VAIPE_P_TRAIN_500.png,inbaci 10 iomg,inbacid 10 10mg,80
VAIPE_P_TRAIN_212.png,thanh nhiệt tiêu độc livergood,thanh nhiệt tiêu độc livergood,100
VAIPE_P_TRAIN_232.png,becosemid 4omg,becosemid 40mg,92
VAIPE_P_TRAIN_903.png,partamol tab,partamol tab. 500mg,100
VAIPE_P_TRAIN_903.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_83.png,glucofast 850 850mg,glucofast 850 850mg,100
VAIPE_P_TRAIN_83.png,lazibet mr 60 60mg,lazibet mr 60 60mg,100
VAIPE_P_TRAIN_872.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_872.png,bromhexin actavis 8mg,bromhexin actavis 8mg,100
VAIPE_P_TRAIN_872.png,tydol pm soomg + 2smg,tydol pm 500mg + 25mg,76
VAIPE_P_TRAIN_303.png,enalapri smg,enalapril 5mg,87
VAIPE_P_TRAIN_303.png,hoạt huyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,90
VAIPE_P_TRAIN_746.png,"cefacyl 500 0,5g","cefacyl 500 0,5g",100
VAIPE_P_TRAIN_746.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_809.png,amoxicilin (fabamox 500) soomg,amoxicilin (fabamox 500) 500mg,89
VAIPE_P_TRAIN_809.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_1138.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_1138.png,hoat huyét dưong não qn 1somg+2omg,hoạt huyết dưỡng não qn 150mg+20mg,80
VAIPE_P_TRAIN_123.png,cefadroxil soomg soomg,cefadroxil 500mg 500mg,70
VAIPE_P_TRAIN_123.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_123.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_123.png,ciooo floode 1g sl:5 viên,c1000 floode 1g,55
VAIPE_P_TRAIN_857.png,metformin 500 5oomg,metformin 500 500mg,88
VAIPE_P_TRAIN_857.png,lazibet mr 60 60mg,lazibet mr 60 60mg,100
VAIPE_P_TRAIN_1152.png,"droxicef soomg 0,5g","droxicef 0,5g",83
VAIPE_P_TRAIN_1152.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_1152.png,hoat huyét dưong não isomg; 2omg,hoạt huyết dưỡng não 150mg+20mg,75
VAIPE_P_TRAIN_1091.png,hoạt huyét dưỡng não 1somg+2omg,hoạt huyết dưỡng não 150mg+20mg,86
VAIPE_P_TRAIN_1091.png,clorpheniramin 4mg,clorpheniramin 4mg,100
VAIPE_P_TRAIN_436.png,chorlatcyn 125mg+somg+somg+2smg,chorlatcyn 125mg+50mg+50mg+25mg,88
VAIPE_P_TRAIN_270.png,cardilopin smg,cardilopin 5mg,92
VAIPE_P_TRAIN_270.png,medibogan 2oomg + 1somg + 16mg,medibogan 200mg + 150mg + 16mg,84
VAIPE_P_TRAIN_449.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_449.png,tydol pm soomg + 25mg,tydol pm 500mg + 25mg,82
VAIPE_P_TRAIN_449.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_12.png,meglucon 1000 1000 mg,meglucon 1000 1000mg,100
VAIPE_P_TRAIN_476.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_476.png,pariamol tab soomg,partamol tab. 500mg,61
VAIPE_P_TRAIN_476.png,clorpheniramin 4mg,clorpheniramin 4mg,100
VAIPE_P_TRAIN_1048.png,savilosartan 50 somg,savi losartan 50 50mg,89
VAIPE_P_TRAIN_1048.png,cosyndo b 175mg +175mg+ 125mcg,cosyndo b 175mg+175mg+125mcg,100
VAIPE_P_TRAIN_989.png,amcardia-5 smg,amcardia-5 5mg,92
VAIPE_P_TRAIN_863.png,metformin 500 soomg,metformin 500 500mg,82
VAIPE_P_TRAIN_863.png,lazibet mr 60 6omg,lazibet mr 60 60mg,93
VAIPE_P_TRAIN_362.png,meglucon 1000 1000 mg,meglucon 1000 1000mg,100
VAIPE_P_TRAIN_362.png,diamicron mr tab 6omg 30's 6omg,diamicron mr tab 60mg 30's 60mg,92
VAIPE_P_TRAIN_1113.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_799.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_799.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_1151.png,metronidazol,metronidazol (metronidazol 250) 250 mg,100
VAIPE_P_TRAIN_451.png,"amoxicillin soomg 0,5g","amoxicillin 500mg 0,5g",85
VAIPE_P_TRAIN_451.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_451.png,vaco loratadine iomg,vaco loratadine 10mg,89
VAIPE_P_TRAIN_451.png,vitaminc stada ig 1g sl:5 viên,vitamin c stada 1g 1g,78
VAIPE_P_TRAIN_839.png,stacetam 8oomg 8o0mg,stacetam 800mg 800mg,83
VAIPE_P_TRAIN_285.png,amoxicilin (fabamox 500) 5oomg,amoxicilin (fabamox 500) 500mg,93
VAIPE_P_TRAIN_285.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_285.png,metronidazol  (metronidazol 250) 250 mg,metronidazol (metronidazol 250) 250 mg,100
VAIPE_P_TRAIN_285.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",100
VAIPE_P_TRAIN_413.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_413.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_413.png,dromasmfort 8omg,dromasm fort 80mg,93
VAIPE_P_TRAIN_603.png,metformin 500 5oomg,metformin 500 500mg,88
VAIPE_P_TRAIN_182.png,hoạt huyét dưỡng não 15omg+20mg,hoạt huyết dưỡng não 150mg+20mg,94
VAIPE_P_TRAIN_182.png,"hangitor plus 4omg+12,5mg","hangitor plus 40mg+12,5mg",96
VAIPE_P_TRAIN_182.png,"saviprolol 2,5 2,5mg","saviprolol 2,5 2,5mg",100
VAIPE_P_TRAIN_282.png,amoxicilin (fabamox 500) 5oomg,amoxicilin (fabamox 500) 500mg,93
VAIPE_P_TRAIN_282.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_282.png,metronidazol  (metronidazol 250) 250 mg,metronidazol (metronidazol 250) 250 mg,100
VAIPE_P_TRAIN_282.png,"đinh lăng, bạch quả  (hoạt huyết dưỡng não) 1somg+2omg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",93
VAIPE_P_TRAIN_160.png,"hangitor plus 4omg+12,smg","hangitor plus 40mg+12,5mg",78
VAIPE_P_TRAIN_160.png,atoris 2omg 2omg,atoris 20mg 20mg,86
VAIPE_P_TRAIN_587.png,diamicron mr tab 3omg 60's 3omg,diamicron mr tab 30mg 60's 30mg,92
VAIPE_P_TRAIN_34.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_34.png,vipredni 16mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_34.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_93.png,glucofast 850 850mg,glucofast 850 850mg,100
VAIPE_P_TRAIN_735.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_735.png,kagasdine,omeprazol (kagasdine) 20mg,100
VAIPE_P_TRAIN_735.png,hoathuyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,86
VAIPE_P_TRAIN_892.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_892.png,dixirein 375mg,dixirein 375mg,100
VAIPE_P_TRAIN_892.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_1136.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_1136.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_1136.png,clorpheniramin amg,clorpheniramin 4mg,94
VAIPE_P_TRAIN_1126.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_1126.png,vipredni 16 mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_1126.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_108.png,fudcime 2oomg 200mg,fudcime 200mg 200mg,88
VAIPE_P_TRAIN_108.png,stacetam 8oomg 8oomg,stacetam 800mg 800mg,78
VAIPE_P_TRAIN_644.png,"xitoran 0,5g","xitoran 0,5g",100
VAIPE_P_TRAIN_644.png,menison 4mg amg,menison 4mg 4mg,92
VAIPE_P_TRAIN_644.png,hoat huyét dưong não isomg; 2omg,hoạt huyết dưỡng não 150mg+20mg,75
VAIPE_P_TRAIN_939.png,"amoxicillin soomg 0,5g","amoxicillin 500mg 0,5g",85
VAIPE_P_TRAIN_939.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_939.png,cosyndo b 175mg +175mg+ 125mcg,cosyndo b 175mg+175mg+125mcg,100
VAIPE_P_TRAIN_815.png,amoxicilin (fabamox 500) 5oomg,amoxicilin (fabamox 500) 500mg,93
VAIPE_P_TRAIN_815.png,paracetamol  (partamol tab.) soomg,paracetamol (partamol tab.) 500mg,90
VAIPE_P_TRAIN_703.png,diamicron mr tab 6omg 30's 6omg,diamicron mr tab 60mg 30's 60mg,92
VAIPE_P_TRAIN_703.png,saviacarbose 100 ioomg,savi acarbose 100 100mg,85
VAIPE_P_TRAIN_416.png,"telmisartan + hydroclorothiazid (hangitor plus) 40mg+12,5mg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",100
VAIPE_P_TRAIN_416.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",100
VAIPE_P_TRAIN_158.png,"hangitor plus 4omg+12,smg","hangitor plus 40mg+12,5mg",78
VAIPE_P_TRAIN_158.png,atoris 2omg 2omg,atoris 20mg 20mg,86
VAIPE_P_TRAIN_535.png,pamlonor smg,pamlonor 5mg,91
VAIPE_P_TRAIN_535.png,oat huyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,84
VAIPE_P_TRAIN_18.png,meglucon 1000 1000 mg,meglucon 1000 1000mg,100
VAIPE_P_TRAIN_919.png,metformin (meglucon 1000) 1000 mg,metformin (meglucon 1000) 1000 mg,100
VAIPE_P_TRAIN_919.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",100
VAIPE_P_TRAIN_163.png,"hangitor plus 4omg+12,smg","hangitor plus 40mg+12,5mg",78
VAIPE_P_TRAIN_163.png,atoris 2omg 2omg,atoris 20mg 20mg,86
VAIPE_P_TRAIN_117.png,bô gan pih 125mg+ioomg+25mg,bố gan p/h 125mg+100mg+25mg,68
VAIPE_P_TRAIN_117.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_117.png,"xitoran 0,5g","xitoran 0,5g",100
VAIPE_P_TRAIN_208.png,glucofast 850,glucofast 850 850mg,83
VAIPE_P_TRAIN_208.png,lazibet mr 60 6omg,lazibet mr 60 60mg,93
VAIPE_P_TRAIN_208.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_1108.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_1108.png,metronidazol 2somg,metronidazol 250mg,88
VAIPE_P_TRAIN_1108.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_357.png,"telmisartan + bydroclorothiazid (hangitor plus) 4omg+12,5mg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",96
VAIPE_P_TRAIN_357.png,"bisoprolol (saviprolol 2,5) 2,5mg","bisoprolol (saviprolol 2,5) 2,5mg",100
VAIPE_P_TRAIN_357.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 15omg+2omg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",95
VAIPE_P_TRAIN_357.png,omeprazol  (kagasdine),omeprazol (kagasdine) 20mg,100
